day,ua_browser_version,ua_browser,ua_form_factor,ua_os_version,ua_os,page_path,page_resource_id,page_type,page_url,location_city,location_region,location_country,referrer_host,referrer_name,referrer_path,referrer_source,referrer_terms,referrer_url,total_sessions,total_carts,total_checkouts,total_orders_placed,total_conversion,avg_duration,total_bounce_rate,total_pageviews,total_visitors
2022-02-26,89,Chrome,Desktop,11,Mac OS X,/collections/all,,Collection,https://thebeardroller.com/collections/all?_fd=0,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-26,87,Chrome Mobile,Mobile,10,Android,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9U2hIQV9FNTdYQjBmaUlVVzV6UlZ3UkNMTWJ4VTFySmsmcD0xJm49UXNOWWgtRlE4NnRvNkE1bjhYbTBWdyZ0PUFBQUFBR0lhR0pB,Buffalo,New York,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-26,98,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Windsor,Ontario,Canada,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-02-26,97,Chrome Mobile,Mobile,12,Android,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9eGQzMGREMkRpUnpJTWFRRllmVG55R2VPeEprWkdHaEEmcD0xJm49c3NRdDdUT0dGbUt1U1NCdEItT2pNUSZ0PUFBQUFBR0liREVR,Green Bay,Wisconsin,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-26,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,,,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-02-26,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Seattle,Washington,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-02-26,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Sheffield,England,United Kingdom,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,4s,0,2,1
2022-02-26,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Antwerp,Flanders,Belgium,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-02-26,15,Mobile Safari,Mobile,15,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9b1FxVG5Ubnp0dmg2QVgzNy12dUVpdlJCMVZKOW94X24mcD0xJm49bjNJVVpsTU5maHMwWnNnZFBuXy1tZyZ0PUFBQUFBR0lhcXU0,City of Saint Peters,Missouri,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-26,15,Mobile Safari,Mobile,15,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9QUduTlZ3YTQtMklzcGdXR1NnQmxiZWcyTERjVFNFek8mcD0xJm49d3N3ZjU0blJRWjNRUGs3WnZlMHFYdyZ0PUFBQUFBR0lhUVRn,Johnstown,Colorado,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-26,15,Mobile Safari,Mobile,15,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9TjR5X1ZPNkJOZG9paW96QmNDbENxTllxSEhNb1pFVFkmcD0xJm49UkM3c1ZmTEhBaURkM2FheklMUXlsQSZ0PUFBQUFBR0liQ3Rr,Alamo,California,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://p9rqueecgsdjoj2x75j3okxvdd9aa5k-9854287950.shopifypreview.com/?cb=70bdccef44049672ec37472eae121f4ce88e59e0baa2eda167c1222e3f695f8b,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,98,Chrome Mobile WebView,Mobile,10,Android,,,Homepage,https://thebeardroller.com/,Wisbech,England,United Kingdom,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-02-27,89,Chrome,Desktop,11,Mac OS X,/collections/all,,Collection,https://thebeardroller.com/collections/all?_fd=0,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,85,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Cranbrook,British Columbia,Canada,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,24s,0,2,1
2022-02-27,98,Chrome Mobile,Mobile,11,Android,/pages/instruction,43895947342,Custom Page,https://thebeardroller.com/pages/instruction,Birmingham,England,United Kingdom,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-02-27,15,Mobile Safari,Mobile,15,iOS,/pages/instruction,43895947342,Custom Page,https://thebeardroller.com/pages/instruction,Hyattsville,Maryland,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,97,Firefox,Desktop,10,Windows,/checkouts,,Checkout,https://thebeardroller.com/9854287950/checkouts/8c9ac81179fee5caf98e2580faf3a0dd?previous_step=shipping_method&step=payment_method,Calgary,Alberta,Canada,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,0,0,0,0s,1,1,1
2022-02-27,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://p9rqueecgsdjoj2x75j3okxvdd9aa5k-9854287950.shopifypreview.com/?cb=7f4c9509bbd50d922b65e1a35c8b071d8d7eef4386dc3ebc25c7bdac415d4cd0,Council Bluffs,Iowa,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-02-27,98,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,Scottsdale,Arizona,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,14,Mobile Safari,Mobile,14,iOS,/pages/instruction,43895947342,Custom Page,https://thebeardroller.com/pages/instruction,Winston-Salem,North Carolina,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-02-27,89,Chrome,Desktop,11,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,15,Mobile Safari,Mobile,15,iOS,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller,Sheffield,England,United Kingdom,thebeardroller.com,,,Direct,,thebeardroller.com,1,0,0,0,0,0s,1,1,1
2022-02-27,98,Chrome,Mobile,11,Android,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9WHBVM21BQmFiSlpjTmpNZWU1V3M5b3gzWWdsYTBIQ1YmcD0xJm49ZHRtaTF5TmlIbWVtQlJ1cVpOUjc3ZyZ0PUFBQUFBR0ljVTYw,Slidell,Louisiana,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://p9rqueecgsdjoj2x75j3okxvdd9aa5k-9854287950.shopifypreview.com/?cb=70bdccef44049672ec37472eae121f4ce88e59e0baa2eda167c1222e3f695f8b,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Lebbeke,Flanders,Belgium,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,4,0,0,0,0,8m16.5s,0.5,7,1
2022-02-27,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://q4gmzpzjoic3b255wvqqrxmjnsr8gci-9854287950.shopifypreview.com/?cb=0926906d80381d89fbd11b625333172402bd6ae979843ebf691a38790b4a9e7f,Council Bluffs,Iowa,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-02-27,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://q4gmzpzjoic3b255wvqqrxmjnsr8gci-9854287950.shopifypreview.com/?cb=0ae4f615c43952f1b137d4ef617d9d854b469d3e2166df5618bad2a0e38978da,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://q4gmzpzjoic3b255wvqqrxmjnsr8gci-9854287950.shopifypreview.com/?cb=0ae4f615c43952f1b137d4ef617d9d854b469d3e2166df5618bad2a0e38978da,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,62,Chrome Mobile,Mobile,8,Android,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,Ashburn,Virginia,United States,,,,Direct,,,3,0,0,0,0,0s,1,3,3
2022-02-27,98,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,León,Guanajuato,Mexico,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,94,Chrome,Desktop,,Linux,,,Homepage,https://thebeardroller.com/,Ashburn,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,,Pinterest,Mobile,15,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9aTNkYlo1bE5wdlFubFN2elg5NjNPaGlLeXNxRFpkbkQmcD0xJm49NkMzOTR2S3d3R3FqMmtKMktHUXRBZyZ0PUFBQUFBR0ljVnRV,Chino Hills,California,United States,www.pinterest.com,Pinterest,,Social,,www.pinterest.com,1,0,0,0,0,0s,1,1,1
2022-02-27,15,Mobile Safari UI/WKWebView,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Zurich,Zurich,Switzerland,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-02-27,15,Mobile Safari,Mobile,15,iOS,/pages/instruction,43895947342,Custom Page,https://thebeardroller.com/pages/instruction,Newport News,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,89,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/?_fd=0,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-27,74,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,The Dalles,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,15,Mobile Safari,Mobile,15,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9NUlZbndLNjJBVHRkX2dSUDRGUVBLdGNldGE4bGIxamYmcD0xJm49QlNRM29tYW9JajlmYnpZekw5elpYdyZ0PUFBQUFBR0lkdXFF,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,96,Firefox iOS,Mobile,14,iOS,,,Homepage,https://thebeardroller.com/,Burlington,Ontario,Canada,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,33s,0,4,1
2022-02-28,62,Chrome Mobile,Mobile,8,Android,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,Ashburn,Virginia,United States,,,,Direct,,,4,0,0,0,0,0s,1,4,4
2022-02-28,15,Mobile Safari,Mobile,15,iOS,/pages/instruction,43895947342,Custom Page,https://thebeardroller.com/pages/instruction,Morganton,North Carolina,United States,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,0s,1,1,1
2022-02-28,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Bracebridge,Ontario,Canada,r.search.yahoo.com,Yahoo!,,Search,,r.search.yahoo.com,1,0,0,0,0,2m4s,0,5,1
2022-02-28,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Huntington,New York,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-02-28,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Tulsa,Oklahoma,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,18m47s,0,2,1
2022-02-28,15,Mobile Safari,Mobile,15,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9VUh3TV9kRHF0RGE2SFlRMmVQUGlLNzNOT1N3LWJxeFQmcD0xJm49a2hvbWd6akVWM3lrazZ0bXZMVnV2USZ0PUFBQUFBR0lkb1hB,Oakland,California,United States,,,,Direct,,,1,0,0,0,0,3s,0,2,1
2022-02-28,15,Safari,Desktop,10,Mac OS X,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9UUFub191T1pOVGNraVgyT1JsT09zWXEwNU1IZGtQREMmcD0xJm49RlVDdzRHSXpWWkFoa1BPX1dieDFmZyZ0PUFBQUFBR0lkUmNv,Sheboygan,Wisconsin,United States,,,,Direct,,,1,0,0,0,0,1m58s,0,2,1
2022-02-28,15,Safari,Desktop,10,Mac OS X,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9RGN3M1ZlczFrbDVudGs4VmI4dzRUbWNjeWYzQUhfSjUmcD0xJm49Qi1XcVppbktObWJlSDl2RGRyNHZlUSZ0PUFBQUFBR0lkYXo0,Avon Lake,Ohio,United States,,,,Direct,,,1,0,0,0,0,23s,0,3,1
2022-02-28,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,Saratoga,California,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-02-28,98,Chrome,Desktop,7,Windows,/pages/terms-of-service,27111587918,Custom Page,https://thebeardroller.com/pages/terms-of-service,Lucknow,Uttar Pradesh,India,www.google.com,Google,,Search,,www.google.com,1,0,0,0,0,15s,0,3,1
2022-02-28,98,Chrome Mobile,Mobile,11,Android,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9X0lLc3pNX2RiTkZETmFRb1hTanl5ekZCc3U5dmpGc3YmcD0xJm49ZU1pakkxejVESFdGYkRteFc1VUpmdyZ0PUFBQUFBR0lkUGdN,North Canton,Ohio,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,89,Chrome,Desktop,11,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,89,Chrome,Desktop,11,Mac OS X,/collections/all,,Collection,https://thebeardroller.com/collections/all?_fd=0,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,89,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/?_fd=0,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,90,Chrome Mobile WebView,Mobile,11,Android,,,Homepage,https://thebeardroller.com/,Emeryville,California,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,1m18s,0,2,1
2022-02-28,14,Mobile Safari,Mobile,14,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9SnlzdnVpOWw4Y0t1akV6a3Z5QnF1WFJCci1mTVZjMXgmcD0xJm49VlBtUzlpdDZocTFUVlI3Rnh1Y3ZMdyZ0PUFBQUFBR0lkaXBR,,,Puerto Rico,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,14,Mobile Safari,Mobile,14,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9REFmS2RwcmxKVXR4RTFUWmNFV1N1YU84QnRnMXRERHEmcD0xJm49aEM4VlEzb1FrWkpUQlp3VkZOby1SdyZ0PUFBQUFBR0ljNDlv,Dallas,Texas,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,14,Mobile Safari,Mobile,14,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9Y2VSbUZTSnlPbUdkb3JlNDJqdFlTdl94bWdsSjJ6emkmcD0xJm49WGQ1Y3dHSlZaeVh3UEthdUlnR21hUSZ0PUFBQUFBR0lkUDFz,Da Nang,Da Nang,Vietnam,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,94,Chrome,Desktop,,Linux,/pages/about-us,27111751758,Custom Page,https://thebeardroller.com/pages/about-us,Ashburn,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,94,Chrome,Desktop,,Linux,/pages/privacy-policy,27111686222,Custom Page,https://thebeardroller.com/pages/privacy-policy,Ashburn,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,94,Chrome,Desktop,,Linux,/pages/terms-of-service,27111587918,Custom Page,https://thebeardroller.com/pages/terms-of-service,Ashburn,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-02-28,94,Chrome,Desktop,,Linux,/pages/contact-us,27111784526,Custom Page,https://thebeardroller.com/pages/contact-us,Ashburn,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://4m2i6laq8uub9u58e456c4yj62nu759-9854287950.shopifypreview.com/?cb=5017f60e6107dc1d339cf6747bd7ea94d9776cdf7c812424fd73becb039103ea,,,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-03-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://4m2i6laq8uub9u58e456c4yj62nu759-9854287950.shopifypreview.com/?cb=32f59b41f5c0594f34c06695ac5cd08084708473b2c0309bcb2fc1262a75c60c,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,98,Chrome,Desktop,10,Mac OS X,,,Homepage,https://thebeardroller.com/,León,Guanajuato,Mexico,,,,Direct,,,3,0,0,0,0,6m8.333333333s,0,20,1
2022-03-01,94,Chrome,Desktop,,Linux,/pages/privacy-policy,27111686222,Custom Page,https://thebeardroller.com/pages/privacy-policy,Ashburn,Virginia,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-03-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://4m2i6laq8uub9u58e456c4yj62nu759-9854287950.shopifypreview.com/?cb=e34841c247e6d0f306bd444705915b9593b93e1e9d423dd94a40f1389fe47082,Council Bluffs,Iowa,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-03-01,98,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Perth,Western Australia,Australia,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,59s,0,3,1
2022-03-01,98,Chrome Mobile,Mobile,11,Android,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9bmpISHhYUkdSa0wtY0FPOUpHNThHVU54WmxlcW5pbHEmcD0xJm49ajFHRC11S25MZUNjSkViME9kSjVzdyZ0PUFBQUFBR0llNG5z,Ashland,Oregon,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,15,Mobile Safari,Mobile,15,iOS,,,Homepage,https://thebeardroller.com/,High Point,North Carolina,United States,duckduckgo.com,DuckDuckGo,,Search,,duckduckgo.com,1,0,0,0,0,0s,1,1,1
2022-03-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://4m2i6laq8uub9u58e456c4yj62nu759-9854287950.shopifypreview.com/?cb=e692a503ac683ce4587c59b2e42d0cbc96ee4ba60211a10df8133cbc045c0e4b,Council Bluffs,Iowa,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-03-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://4m2i6laq8uub9u58e456c4yj62nu759-9854287950.shopifypreview.com/?cb=4e36b1c0fcba4559953bd0e83d8dd3515b9d60710d4195f591b5a59b7a1e1469,Council Bluffs,Iowa,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-03-01,98,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Kelsterbach,Hesse,Germany,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,0s,1,1,1
2022-03-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://4m2i6laq8uub9u58e456c4yj62nu759-9854287950.shopifypreview.com/?cb=e65df22f57823a8ac2232377fd2bdcd481dc995be84b7c43a2ac2a5dc6629a9a,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,89,Chrome,Desktop,11,Mac OS X,,,Homepage,https://thebeardroller.com/?_fd=0,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://4m2i6laq8uub9u58e456c4yj62nu759-9854287950.shopifypreview.com/?cb=56e52c5bdec228ac87df824d4f6add908ac0cf24aedd70b3eda9316f066e3896,Council Bluffs,Iowa,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-03-01,98,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Blaricum,North Holland,Netherlands,www.ecosia.org,Ecosia,,Search,,www.ecosia.org,1,1,1,0,0,39m48s,0,15,1
2022-03-01,79,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Colorado Springs,Colorado,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,15,Safari,Desktop,10,Mac OS X,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9VE0wT0tOMTNIbU5VaDVvdGRfRGVJVVRsRVhZNUxfaVUmcD0xJm49aGxHei1LYkZjcEtEckk5VGNKRzZSZyZ0PUFBQUFBR0llU3Y4,Danville,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,98,Edge,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,Visby,Gotland County,Sweden,www.bing.com,Bing,,Search,,www.bing.com,1,0,0,0,0,0s,1,1,1
2022-03-01,94,Chrome,Desktop,,Linux,/pages/terms-of-service,27111587918,Custom Page,https://thebeardroller.com/pages/terms-of-service,Ashburn,Virginia,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
2022-03-01,94,Chrome,Desktop,,Linux,/pages/about-us,27111751758,Custom Page,https://thebeardroller.com/pages/about-us,Ashburn,Virginia,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,15,Mobile Safari,Mobile,15,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9bm16NHUzWGdpV1FSTUxoOUhPN01qLWs4Qko2YTkxQVcmcD0xJm49SlhnNUFJeUdQQTBzMzd2am1uanRZdyZ0PUFBQUFBR0llcEY0,Fort Worth,Texas,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,62,Chrome Mobile,Mobile,8,Android,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,Ashburn,Virginia,United States,,,,Direct,,,4,0,0,0,0,0s,1,4,4
2022-03-01,15,Mobile Safari,Mobile,15,iOS,/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps,557160857678,Blog Article,https://thebeardroller.com/blogs/beard-care/how-to-groom-a-beard-like-a-gentleman-5-steps?pp=0&epik=dj0yJnU9OE1nMFhEX1VkQndWWkdvemRzcG1JRG5QN0hTd094TkcmcD0xJm49WG5JdGF5Ykt1STFQdHJnaGl6bUJEQSZ0PUFBQUFBR0ljV1Mw,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://4m2i6laq8uub9u58e456c4yj62nu759-9854287950.shopifypreview.com/?cb=32f59b41f5c0594f34c06695ac5cd08084708473b2c0309bcb2fc1262a75c60c,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,89,Chrome,Desktop,11,Mac OS X,/collections/all,,Collection,https://thebeardroller.com/collections/all?_fd=0,,,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,89,Chrome,Desktop,11,Mac OS X,/products/the-beard-roller,2439492730958,Product,https://thebeardroller.com/products/the-beard-roller?_fd=0,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,92,HeadlessChrome,Desktop,,Linux,,,Homepage,https://4m2i6laq8uub9u58e456c4yj62nu759-9854287950.shopifypreview.com/?cb=e65df22f57823a8ac2232377fd2bdcd481dc995be84b7c43a2ac2a5dc6629a9a,Council Bluffs,Iowa,United States,,,,Direct,,,1,0,0,0,0,0s,1,1,1
2022-03-01,76,Chrome,Desktop,10,Windows,,,Homepage,https://thebeardroller.com/,,California,United States,,,,Direct,,,2,0,0,0,0,0s,1,2,2
